task_id,cpu_load_units,data_size_MB,deadline_s
149,6.600928555973586,1.1706907034579546,11.63269649677444
150,1.6323403188551353,3.038339489078657,17.941183404591712
151,8.186649874648896,4.407146468580134,10.276909169322387
152,3.2362603863917885,3.028067313835541,8.533309636608525
153,9.47332744205069,1.0046197817227633,12.81465649758498
154,7.328083906720268,2.282148693322051,12.52680487481938
155,5.689811080590441,3.155600744864178,7.944396233584729
156,2.570513438189589,4.233243029569635,5.536455421641523
157,8.190444830332076,1.4680927279743154,17.807481755050212
158,1.3063139435215008,3.5111677638069994,5.805486740806693
159,8.690295833216034,2.270393335752682,10.983147187770783
160,4.949205903316481,1.0324327542639002,17.88542902325554
161,5.189312651474226,1.3456097432333367,18.051334015794843
162,2.7509210852138537,1.7998621100289522,19.85242500824674
163,7.789492652895233,4.931433786727878,6.540489937179199
164,2.0979785624453355,2.4123385590123476,5.420031583533069
165,4.539775058347869,4.794423158256475,11.662014888950107
166,7.256229848608331,3.972571151025079,11.589799928570116
167,3.4057820522268907,2.6190862297016984,18.731646520086464
168,6.027111621009536,2.577031785353135,17.086808078721432
169,2.1189859100353416,1.7355592963562585,15.669187161742842
170,6.884774101980001,1.4042932649407773,14.863525301164886
171,5.699938227531238,1.8268920278319216,8.46892928853851
172,1.8416776470222678,1.4897905184600129,11.786321140521787
173,5.581865464511722,1.201814658614166,9.247121060573217
174,3.355351531495582,1.199328166921302,12.87508339649283
175,9.059861949703583,3.5363646728198908,15.373974040735002
176,7.119775085355398,3.30364367127962,7.137779033302701
177,1.8868043899050528,2.1665237889383704,7.719907591300974
178,5.128421960137786,4.9332624535725955,16.207509386307148
179,4.989213087040829,4.175315208472305,11.008208797949592
180,4.309256076693672,1.2193859272758778,16.529438272065427
181,2.943205371064086,3.3172633869033348,5.380873958346517
182,1.2026515793178512,3.9723073727275824,5.239298363598448
183,5.667352035754665,3.311231090632827,6.92274989765431
184,4.808842585179878,3.554480732806894,12.587248820257022
185,9.792576283862513,4.915958806909391,14.276904957501534
186,8.894646781797515,2.802862612406749,13.29933844432407
187,5.482112833147687,2.3210085861867977,10.187647717251764
188,4.189050381156402,4.320072133171127,16.939627902766023
189,6.536019996123306,3.554734878482386,19.143490543272357
190,6.113153002594575,1.3609317279042417,12.620407977798143
191,9.688214479270911,1.2612295870932746,11.858261902721292
192,9.770844807738243,4.044256357634969,11.075370406717319
193,8.026505843513434,4.171756271534607,5.461560333721664
194,3.6301538995712566,2.3855026877622603,8.066519077966994
195,1.4482694832819556,3.076040009694603,18.966992734675102
196,4.818151394693671,2.827211776134272,5.002358967018616
197,3.847439806726574,4.478642382905951,12.297544760950318
198,3.9534713466765434,4.25868924980786,15.526310242491908
199,3.7475256454911796,3.5110823732516794,14.76989128872203
200,1.138068204145633,1.612952460358942,10.431568543780829
201,7.102720585287284,4.068162668057987,8.776644138774714
202,5.3298726580576234,2.704695111603693,9.74106183939547
203,1.2488519067831039,3.0790223590043984,10.331213967963103
204,6.767844892227791,2.7408240124575607,8.338725855609827
205,9.872682095526388,1.3385935518104395,6.968735221566849
206,3.6762174811979236,4.741188762927708,19.478694158701565
207,2.642146256395641,2.6454296332626392,10.370853981821494
208,7.6843028916855385,2.5663150380041455,6.945277344384323
209,4.322021537377488,2.8744210702909596,18.480615017903137
210,4.908143124836639,3.8934481534917715,10.963142158571436
211,1.0109728295210034,3.2672601466010125,11.795521947584067
212,5.200706913089284,1.6625594094027805,9.393263306956776
213,8.239857594240696,3.344888889382623,8.305334283711131
214,3.5252320141622286,1.7200206188404654,12.644351289139959
215,3.2429334328281536,1.5746330902337804,6.704142414467677
216,4.291164717842053,2.0787982474799676,12.315705943063088
217,5.526875118902631,1.468632002395415,9.409535576322009
218,2.205162300647366,2.0945141834750762,19.379866157141947
219,3.9578465712035333,1.7375789194149984,19.613244000798417
220,5.80420113848321,1.2926104304970516,11.649577727270255
221,2.5967008850720665,1.4247958446049056,10.560189004072061
222,6.5134154484957865,3.0593477111115215,12.218970748411579
223,7.4232410959362,4.829678272494476,19.500980996794617
224,2.772161494784865,4.312072437126091,9.907514908359683
225,9.441995243783923,4.009333092205864,9.276121337898388
226,3.6905107536125414,2.955224362018737,17.302967252530298
227,1.8667853212155732,2.8391454145649946,15.224558427396426
228,2.9612401120684124,2.8682096887211954,10.061142525497395
229,9.994618794189932,4.1041320861363655,17.13040338230749
230,9.478669766675718,4.88112813025497,15.451391570167418
231,4.495603429604667,2.3058185667650575,8.900421032565738
232,2.643196505067748,4.693222214345848,9.292619645929932
233,8.664629946837595,1.8766417593350764,12.130809555664028
234,3.0848885048175854,4.2887411329190375,8.515588304173534
235,6.0337031920549595,4.030309555751153,15.653301891773781
236,9.508160295967107,2.024315368777955,5.630952556928178
237,2.64603869387214,3.1553940746906233,16.68656750022061
238,7.9125788040943075,4.71980328485412,9.481103350542316
239,4.2527957235684415,1.0652934896366548,14.849883430144379
240,8.936097602019087,2.6091205458106153,18.127410071405226
241,2.4502926088306953,2.246429047594425,10.949541736920173
242,9.18174762616134,3.1584166961206743,15.254606508032266
243,1.3195207942840554,2.643249837093024,5.360606611829119
244,4.985327440993068,2.8050981570948443,12.774473165160565
245,6.7124473566286635,1.2798241791831657,14.46926156272467
246,4.308428920897257,3.98221683083637,18.20230540976607
247,1.7036497441288811,2.4646152066780593,15.605052001056698
248,1.4818691222897569,4.745979222003637,8.803454549470095
249,3.0463922363445497,4.9459639234252855,5.046576293775707
250,9.717378050914276,1.6853728487738455,16.594495414581388
251,8.780098922670614,1.8070533761897032,13.907365768348585
252,9.928721696621734,2.470807342116958,16.367171513047303
253,5.564271738105115,3.635921904390202,7.3914348507166245
254,1.1085695071566466,3.1366394554130728,15.282333771417505
255,2.781801898403926,1.271360973360684,9.875289062864137
256,9.656342246090444,3.107035246360817,14.479068194685702
257,3.0916098058323267,4.290321484039504,13.007760760802723
258,5.4321571001872515,4.347416620928513,10.634871744747533
259,9.65445472599965,2.350832280749599,14.529707862621095
260,8.892179091784087,3.5213778284973865,11.42141580261529
261,5.674825943120133,3.7913913289495724,17.30984978366951
262,1.5087377039847585,3.7494661832845275,15.279739364706252
263,6.885533997461672,4.770966060020979,16.144579374808195
264,4.607240366162238,1.661032180366107,17.256251731570813
265,2.17046359909608,1.3838578634679157,8.2351501384597
266,6.403661512814231,2.5822613987749694,18.119491163256132
267,3.624871703038743,4.674378089751898,6.713581601076182
268,9.624196583569024,2.2951469285133,13.207984041114763
269,4.624238727566507,2.5662296424302853,10.267138732893331
270,3.3902371055465497,3.9645939311519713,5.048629431420956
271,7.513000277777133,3.291936488583532,11.113307036620363
272,3.128105085025173,2.349890576034839,13.236055634715385
273,9.316108004465155,2.7423589733500506,10.839362944273457
274,3.1348032133726846,4.913404220599222,10.166369876971821
275,5.754009826726021,1.5696575165705564,10.129379523720234
276,7.716831170641909,3.0427225815147763,14.218424786014674
277,9.889211655541956,4.627304444796348,7.566043206843414
278,9.046542561157764,2.072072253042992,19.290123458027374
279,4.349227851948482,4.622915359869987,13.473034585643424
280,4.219799308445076,2.960879026274607,6.66807076992916
281,1.8563894837680288,1.2759758173534874,11.071274590717682
282,3.5715995066805473,3.49278040851853,14.842409458127582
283,6.318695353539552,3.090493640823466,16.359666927984826
284,8.96975932506433,3.9179809099960052,16.889592925329918
285,5.633182085118525,1.178510454679785,12.155896708099371
286,3.996820484919825,4.170020156997438,8.928382514260939
287,2.269262235046476,3.768684446937229,5.05814648016198
288,7.532964443094095,4.72356647473069,8.204284452830287
289,5.783585366114457,1.2994979409773522,19.765247515957768
290,6.90872102847854,2.3572662707437857,15.860793794008819
291,5.176974386247583,1.555595271513043,12.758979706771052
292,8.13301823646716,2.329042853042966,10.138253291527537
293,3.3555367464549497,1.0586375790758362,17.057479781281472
294,5.804640965303576,4.117854504564571,14.509728595429394
295,3.3627239526125665,4.752862747992221,9.655879115197342
296,8.504915676250448,3.231385544433617,11.392893173019404
297,3.822701495595997,1.8032736308873902,8.579978219758008
298,3.4486576515752527,1.9758185577341565,8.16374686110824
299,5.386846105375218,2.742165368188472,7.610653182217734
300,9.247614240949483,3.5892035080048115,18.780363819110754
301,8.783422560599139,2.1008974109576726,13.514372005791314
302,4.967752769191673,2.159551168277883,12.8156173376346
303,8.772953444246514,1.6617527257052913,8.542406080916882
304,7.365980395423083,4.643174553813699,19.22507357349088
305,8.668233510783024,1.997763136315164,10.053659207092611
306,9.511042361739705,1.9233605529663373,6.5241465521370365
307,7.362389118099342,3.6984828682019875,18.590486994277526
308,1.2466765461634266,2.536949685590464,6.1896808215268635
309,2.3861567235294854,4.378873654662616,12.517611545698493
310,1.006672439768432,3.5427180332701877,15.866224339265498
311,4.120427111705176,4.532667643157411,14.302315079602629
312,3.521910892341525,1.3235773229497845,17.872516809011756
313,9.862031444611988,1.6185229645070085,13.76221312145087
314,7.804786948477457,2.035152334565848,13.2255077265591
315,6.4352111923289845,3.5887077686763083,7.784672051400534
316,4.52728260623474,2.1584780895424993,19.41694531388093
317,2.7440369768612154,1.3958162974523605,8.974373051342422
318,7.191509093004319,1.2148932505156393,18.336860545402253
319,2.476674493924892,4.641872586778003,14.108436008474087
320,3.193168467502237,3.1105550220442613,7.026845109401248
321,2.1171293186179745,2.993653712446794,19.475588618351424
322,4.483960555277569,4.6448437653319345,14.282549868915483
323,8.66275714415546,2.115675455868406,18.05205411820574
324,1.6651126850832054,1.1116787622025868,16.90355797692645
325,7.298644714746436,3.654044478479102,12.687947755175479
326,8.82795201799781,4.209682275335005,18.919577194230428
327,4.186680327349613,2.954479475303928,12.59257478312361
328,3.132404754220496,4.090832085113407,13.534942183763745
329,9.636427756555374,1.4975767375764373,18.45905293955364
330,7.501769849351183,2.8008339110193945,5.195579561990645
331,9.859466150344533,3.1357519767012114,10.221917206384065
332,6.332778539146871,2.3876986895259,18.283342743490635
333,5.039129889598803,4.4707681343817995,9.987582064835369
334,8.926068482481917,4.535445602621037,14.703649645236517
335,1.9850435545668752,2.7277737819723513,17.336996595639018
336,1.3316347523932262,3.9755105415279637,18.453221035232957
337,3.428956484613972,1.465248515232036,5.5308419700043885
338,3.628187665636608,1.9797724031681128,11.304887210070731
339,1.4072254533029942,1.8656039432438618,18.64044129335576
340,7.737589875177125,1.7543363430603196,6.7808032037451245
341,4.3650099336513115,2.850140224879453,10.111955586915453
342,6.312271042974163,3.6407190815787445,10.28417471524268
343,2.1175054414773196,4.49058260617473,7.5100927050408774
344,2.2626839600269,4.291339657416311,14.583124998988398
345,4.960444578602632,3.684318502011622,9.67349086244363
346,9.662432654915383,1.0141160925426753,8.756444636922781
347,9.491183787980438,1.2537557560076933,7.416625207434196
348,4.366844435066388,2.6078236568802295,18.711539284817647
349,6.452687575814895,4.930014945056287,17.374233476209252
350,6.384315955712257,4.371026961448529,8.547639651303669
351,3.5027802488847453,4.145692518375773,15.201510372543122
352,2.333509075399256,3.7927096427324107,16.69861317255073
353,7.009192668826879,1.5959857617733415,14.979536839989501
354,4.603486770041896,3.1773783565644216,10.795061273777904
355,6.794913118862612,2.3653561405208965,7.509121458812732
356,4.154262365189712,1.2533508295514344,12.996296400559388
357,5.096130129248976,1.447460459075831,13.827215029519682
358,7.629130121069625,4.122167536977587,9.45083205683575
359,4.6164303301507355,2.2495995756159237,11.931171002200227
360,4.077794094132042,2.892717299297848,17.359309077989604
361,5.358169935735651,1.5981583346410835,15.350571213256352
362,5.059808495609527,4.204098124305471,16.00356136066302
363,2.085501620614159,1.7980083841035044,8.952467498145982
364,8.369237483504776,4.866374177987524,11.16894371666369
365,2.6156216977037183,4.99679465129577,6.726157573586837
366,6.075526286868446,1.4244810910872294,17.050193188176948
367,9.05584705755013,1.3069411902979096,8.201388097604033
368,6.633369769534972,1.4498497941625632,18.007404631013173
369,4.543864906781537,4.197530486972992,12.776329685996018
370,6.183487821237342,4.675132782437506,7.172237710062786
371,7.330685614200018,4.5798623418062,19.713035401012476
372,3.868581161709314,1.6831172750171142,8.174342496630135
373,2.670434001999349,3.2090893627978065,13.796772482781769
374,1.4697377734225154,2.451076578948834,9.837019276041154
375,5.5136276585062305,3.971999231997298,5.175508100585663
376,3.2691564342895227,3.552630756032916,6.444648618451553
377,9.691411850655475,3.3769837258878312,5.430490479833762
378,2.0656123639559834,2.9983828961359436,6.772177914590428
379,4.66557535935668,4.01234789863995,13.532593530176005
380,7.940980872524967,3.894472464290065,12.039538497304658
381,5.190619077046947,2.609883053475352,10.096189778507906
382,7.272591799032142,3.3051535183913687,17.68030853820526
383,9.406072566053677,3.5378414505921,17.469413843502508
384,5.255601486117256,1.5217635944911794,9.836790465637721
385,1.8933450744646425,2.0813335598070952,8.549017334848404
386,1.906122489741232,3.773516512343372,12.796821841990734
387,7.6029707018220165,1.863490194812628,10.812699394801953
388,6.945737788461363,1.9897068300594958,11.029913295761393
389,5.8139936785644135,4.772542121081113,8.966971383280388
390,9.807689715476508,2.996021160437746,7.964521960608684
391,5.994486157478542,1.2051050294622208,11.731439693272325
392,3.8448020484950605,3.527286790788137,16.638995298866334
393,5.709337329177552,2.1036685276175873,10.877718358467595
394,7.00667199410654,3.7029019551462525,14.550634105781247
395,4.655852332355721,1.0026353262671361,6.447539836834245
396,7.7652411917064095,4.035475599950976,18.934661608186865
397,3.0518106138172465,4.077078238081434,14.820309638074418
398,5.237303748052646,4.269283598200123,19.675520924820745
399,5.6108643927342134,4.230061909406448,13.65816931152477
400,2.4242341724443337,3.7765683579780354,7.215774719040054
401,4.830176858731624,4.766902346049855,7.461945086315399
402,2.6775745469963894,3.6991634170188648,18.368500513880505
403,4.151845374912112,1.8120200637737658,10.5792711755712
404,8.237624931792993,2.0299550209161605,13.358726388012217
405,8.008849599178877,2.508268399195587,5.446973329290899
406,4.458612952972343,3.6347656103106765,8.860357804719674
407,1.0017587162843098,3.672049073458733,8.93882209026665
408,9.631074848595796,1.437191349093355,15.698663835031747
409,6.720795802402897,1.7545948835836764,9.776513628819448
410,5.057803916614077,1.2590969120530082,12.377490866055993
411,1.7779995868652565,1.5328987231643643,14.035290563386846
412,4.165567502178257,3.345139180180344,18.111710108795954
413,4.384997579137886,3.808074143626728,14.384692775426291
414,4.057689431868412,3.5388958479746644,8.398373261682444
415,1.455735518306284,1.3208230355548145,10.424533537936295
416,4.713476041349422,1.1154035044919692,19.534491509400112
417,2.547745175964293,4.69629861173701,16.122149564288815
418,7.020466684784902,3.5431054444461743,15.421383885222454
419,4.366828650342081,3.1897176556207065,7.2433608111905645
420,5.976352368486649,3.2666622492980917,8.003032819202762
421,8.893492361358549,4.411817822085254,12.762889227444251
422,9.145444526719437,2.082019646127504,9.661411860006925
423,4.301851502884887,1.9126145775536605,11.400790181392956
424,3.6042866465174113,1.8107048761809756,17.45614578449873
425,8.834307456534873,3.1740378398213904,11.195706122663058
426,4.968400492407894,4.346376530775424,14.142578907164145
427,4.585728903599072,1.5508245752228391,9.626507058386654
428,2.8573631273991804,3.742285240148312,5.82029896547418
429,2.5719394275381333,3.930284202457335,7.347902145759356
430,7.551718648278992,1.0114251007065262,11.438840547062842
431,8.832777657056482,2.579302926230176,16.34107775974488
432,6.916412152058318,2.7917129933060756,6.550038652144021
433,4.706516071282423,2.0909366198780552,8.860639540613178
434,1.7756475846875035,2.5188296909661667,13.83191509846841
435,6.266113070209281,3.0435147624441634,16.83677268180659
436,9.088156671554403,3.074095960469466,15.219245333843572
437,2.3321911052190947,4.371339188152202,19.6878732548126
438,2.130847809904938,3.415759987440199,5.5216943936801055
439,2.1842458175609085,4.788348112420986,7.87673364742032
440,2.493081780215929,1.7999817420892685,13.24059986832967
441,5.174393188446823,3.5406246743157888,13.000724289870993
442,8.850143337071621,3.148168556933385,9.62604100995799
443,5.172722566831824,4.902477941005985,14.874891868505456
444,6.322958876198303,3.741657545612414,15.780600899827867
445,9.31225433674104,2.403250641317055,7.850408965365224
446,2.4042945474626127,3.134315073256773,7.763268337671326
447,8.230741592213118,3.9685461421969417,18.40763454186223
448,8.481663001150949,1.297631791714065,19.266577689786992
449,3.1629725750403375,2.045086198023962,19.03116655052171
450,2.008196799076073,4.29398164580671,17.220371294191814
451,1.8899813548525233,3.152266963081427,13.578301546683857
452,2.4193929835157206,2.266287914032435,17.720924258942862
453,7.317020024343592,1.528096496371088,17.348746372269627
454,8.212213501766989,3.399317587403627,14.870378202162557
455,3.5906028322314696,3.4758704308431683,10.280870567043888
456,5.55873376187981,3.55294780310423,19.730577231956453
457,3.4156578879910633,1.3438093682484888,15.010545212041373
458,3.361873518835864,1.9718397833128076,16.3172229768346
459,1.6352926720202192,1.6920835893004416,15.229604649303324
460,3.3999274282906278,1.79325468813576,9.703322350154227
461,2.6649126686008264,3.0589872836889174,6.322220940657019
462,6.038997163890636,4.640939348029436,8.601738715978506
463,3.323816676752434,2.6425926999114124,17.039281691830784
464,3.382969424059043,2.1371173497682032,19.624909511795277
465,8.389722028846426,4.68787570514773,10.210997215067867
466,1.5092176483451079,3.6004599701705433,16.057557543503115
467,1.7091849130499426,3.3283016565296335,10.172245844294865
468,5.357997856881225,1.0800247248692414,6.082233079330222
469,2.2778954229009107,1.5742650646373448,10.514860463045737
470,3.0893086440418607,4.227712725655479,15.56135458591845
471,2.8989594946063026,2.7227490419773654,8.769231352720833
472,4.109398781133498,1.0395475589121284,13.876349142680699
473,6.470656528421502,3.3519436785500316,5.062346320310434
474,3.7034496412855606,3.13585472840787,13.712538948758722
475,6.924187089778173,4.590812425594008,17.147925532080773
476,3.1465823706357305,4.855106832535699,19.80641523162469
477,3.4488514013600806,1.0682896736169711,18.263493306608577
478,1.5022026642027,1.127360655609269,8.584238692099337
479,5.532136452982579,2.6126788320803103,12.753916959698216
480,6.960160596174758,2.650089582807436,12.079799319216486
481,7.027040506308694,3.5415144501770066,19.304902373793155
482,6.822112749738235,4.050322171279809,13.738137094146776
483,1.1615498880978725,3.438275457546423,5.302514844629979
484,5.897526224630625,1.5834889060945283,10.755292925391915
485,1.7005835508597555,3.990976849775783,17.43161368095749
486,6.152532746952985,3.049640805751699,18.6138879424441
487,5.196198271782703,1.3285354542325467,14.015526475401666
488,8.222978651859707,4.180773152779457,8.223946200540293
489,7.360316613646858,4.740055813525029,18.29386727942331
490,5.23944655096096,4.072161147558235,5.74568523795291
491,6.760036124202397,2.46311213877078,9.07465660859908
492,8.463304877041175,2.937311092438216,5.009218872215744
493,3.6291399645231883,2.453055557148029,10.022334731427748
494,1.7361574490234706,4.510141391759344,5.490434594966017
495,4.83045807508782,1.3666373910100806,12.086006515844371
496,1.3001496129103676,3.6938446897248634,5.050732813419398
497,8.31717118149265,3.5827790849493577,10.655566872244695
498,2.8146231953902388,4.703855168978487,13.51164613731116
499,4.269526194187939,4.118705946321506,15.356953601863676
500,9.664546617547714,2.949343292262766,17.970819716168478
501,5.469096871174313,2.2112238376660804,7.5346244594433465
502,6.936043674683998,3.526291509337866,11.285471969893301
503,1.1650479536674618,4.3583098797069635,11.239938514310122
504,7.345543440211048,2.4608850735510934,11.877351338031605
505,3.383922044016422,4.735573257717384,7.3791954433552345
506,6.281229578762757,4.490562104652257,7.660084329039881
507,6.718966825908582,2.9483653479228313,14.413534122354799
508,6.850076065583928,2.8053543078066676,18.660423140386783
509,9.232660049555722,3.164851282520768,12.911985377318256
510,7.410242126291554,4.983557715243425,15.572125407212681
511,3.0104771131883767,2.2007365121134783,8.169806927961737
512,4.909540800888076,3.971460100244406,8.955674817870957
513,5.976899648728147,3.161375013877399,14.038766507479474
514,6.588497492255561,4.921090763420352,5.503852222575295
515,2.981741088279375,4.30346300038171,19.81730330495197
516,2.8661137958181917,3.336252975836716,12.420001004970153
517,4.559056614414926,2.0598241829073745,9.122435919309089
518,4.0760350069137505,1.2847817992861308,15.702256763550722
519,1.2324970597347251,4.289548573750572,5.252533152789015
520,8.56765595501768,3.033771804866966,14.73804396789661
